id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
2966,8528,2025-09-27,3333.03,CERRADO
2972,2163,2025-06-02,12609.59,ABIERTO
2974,12947,2025-08-14,12578.78,ABIERTO
2976,19709,2025-02-09,7213.36,ABIERTO
2978,16002,2025-10-22,3912.96,ABIERTO
2979,22320,2025-03-06,13182.44,CERRADO
2980,7043,2025-11-19,3187.51,ABIERTO
2984,23677,2025-07-07,11206.83,ABIERTO
2985,13199,2025-04-19,13342.63,ABIERTO
2986,9112,2025-03-04,862.45,ABIERTO
2988,4087,2025-11-22,14177.32,RECHAZADO
2991,9470,2025-11-22,7554.35,RECHAZADO
2992,13628,2025-10-04,10243.1,ABIERTO
2994,16744,2026-01-17,618.19,RECHAZADO
2995,17011,2025-12-26,2541.96,ABIERTO
2998,1793,2025-02-08,6663.96,CERRADO
2999,23553,2025-07-14,9237.49,CERRADO
3001,25803,2026-01-18,2707.84,CERRADO
3003,15924,2025-04-29,3916.06,CERRADO
3004,16110,2025-10-20,14818.54,ABIERTO
3005,14268,2025-12-18,2811.2,CERRADO
3006,23138,2026-01-20,1236.29,ABIERTO
3011,5869,2025-11-13,13506.53,CERRADO
3013,10144,2025-01-05,214.39,ABIERTO
3014,24880,2026-01-30,5705.62,CERRADO
3015,13993,2025-12-29,3176.95,CERRADO
3016,1304,2025-08-12,2803.11,RECHAZADO
3017,23679,2025-09-16,6832.08,ABIERTO
3019,16196,2025-02-05,5676.5,CERRADO
3021,11613,2025-05-12,14274.09,RECHAZADO
3023,14920,2026-01-21,13420.69,CERRADO
3025,25862,2025-09-23,8251.99,ABIERTO
3028,18198,2026-01-23,10024.29,CERRADO
3032,12895,2025-01-09,12339.98,ABIERTO
3034,25739,2025-09-26,13670.35,RECHAZADO
3035,327,2026-02-06,3037.69,ABIERTO
3036,9492,2025-08-06,11587.73,RECHAZADO
3037,17700,2025-10-04,7034.89,ABIERTO
3038,17850,2025-09-26,4320.6,RECHAZADO
3039,2259,2025-11-09,7423.49,RECHAZADO
3040,5798,2026-02-17,4691.08,ABIERTO
3042,126,2025-12-02,11654.76,ABIERTO
3043,3099,2025-11-13,1910.39,RECHAZADO
3045,11399,2025-03-21,2894.12,ABIERTO
3046,7062,2025-02-14,5945.27,CERRADO
3047,18168,2025-01-02,294.48,ABIERTO
3048,498,2025-01-01,13171.6,ABIERTO
3049,23809,2025-12-04,4320.18,CERRADO
3051,15387,2025-07-03,13708.19,CERRADO
3054,20673,2025-05-23,4789.43,RECHAZADO
3055,13404,2025-01-24,9194.51,CERRADO
3059,4966,2025-05-18,14024.39,CERRADO
3060,23020,2025-01-11,4424.25,CERRADO
3061,14526,2025-01-17,7375.21,ABIERTO
3063,5626,2025-04-12,909.39,ABIERTO
3066,1126,2025-06-24,5440.37,ABIERTO
3067,19498,2025-06-15,980.04,ABIERTO
3068,23563,2025-10-01,7915.01,ABIERTO
3070,1611,2025-04-04,13672.59,CERRADO
3071,443,2025-03-13,6934.85,CERRADO
3072,24385,2025-02-16,12435.02,RECHAZADO
3074,11480,2025-08-16,4873.25,ABIERTO
3075,18513,2025-12-29,3915.77,CERRADO
3081,993,2025-12-05,14238.48,ABIERTO
3083,16985,2025-09-12,9236.08,CERRADO
3086,18709,2025-11-06,11486.64,CERRADO
3088,12169,2025-06-22,5760.06,ABIERTO
3089,18790,2025-08-18,8755.02,CERRADO
3090,14253,2026-01-09,7168.08,ABIERTO
3091,9190,2025-12-26,6235.77,CERRADO
3094,14655,2026-02-25,11257.16,CERRADO
3095,5434,2025-09-23,13336.74,RECHAZADO
3097,9107,2025-08-11,10013.9,ABIERTO
3100,2389,2026-01-16,1788.99,RECHAZADO
3102,6620,2025-08-10,3096.81,RECHAZADO
3109,17141,2025-02-04,4086.18,ABIERTO
3114,6905,2025-11-25,1323.2,ABIERTO
3117,13314,2025-10-01,1762.34,ABIERTO
3118,13237,2025-09-12,1343.83,CERRADO
3122,1718,2025-04-04,11266.92,ABIERTO
3126,16650,2025-02-25,875.23,ABIERTO
3128,24901,2025-08-09,9758.31,CERRADO
3131,8256,2025-01-02,2611.45,ABIERTO
3132,22022,2025-07-02,2879.33,RECHAZADO
3133,21555,2026-01-13,7140.96,ABIERTO
3134,17586,2025-10-26,13795.47,RECHAZADO
3136,6682,2025-09-17,3835.47,CERRADO
3137,15465,2025-04-10,2903.41,CERRADO
3138,9312,2026-02-23,3632.49,CERRADO
3139,24013,2025-06-17,12371.67,CERRADO
3140,10995,2025-06-30,145.28,RECHAZADO
3141,4298,2026-01-30,14528.17,ABIERTO
3143,5523,2025-03-17,10510.6,CERRADO
3144,19326,2025-03-12,14158.42,CERRADO
3145,7582,2025-03-23,11844.49,RECHAZADO
3146,8251,2025-05-21,436.98,ABIERTO
3147,19269,2025-08-27,5678.93,CERRADO
3149,13249,2025-02-18,12350.46,ABIERTO
3151,25746,2025-10-12,3865.34,ABIERTO
3152,23687,2025-06-12,12693.82,ABIERTO
3153,13621,2025-10-23,13854.22,ABIERTO
3154,4309,2025-07-29,11031.29,ABIERTO
3155,21923,2025-10-08,7601.98,ABIERTO
3156,15142,2025-02-09,10752.64,CERRADO
3157,8000,2025-04-03,10003.91,CERRADO
3159,12190,2025-10-18,1094.08,CERRADO
3160,22322,2025-11-06,14595.07,ABIERTO
3163,5629,2025-09-15,1468.76,ABIERTO
3164,18377,2025-05-06,12243.27,CERRADO
3167,12616,2025-09-28,11801.8,ABIERTO
3168,14853,2026-01-20,122.09,RECHAZADO
3170,13957,2025-06-13,11098.48,ABIERTO
3171,7272,2025-09-26,6367.3,RECHAZADO
3172,19239,2025-07-12,10098.65,CERRADO
3173,24055,2026-02-01,3851.63,ABIERTO
3174,23555,2026-02-22,653.59,CERRADO
3179,9103,2026-02-20,10437.08,CERRADO
3181,6419,2025-02-01,8621.11,CERRADO
3183,11540,2026-01-15,12888.01,CERRADO
3185,11056,2026-01-04,1750.69,ABIERTO
3186,24610,2026-02-22,6640.59,CERRADO
3187,20816,2025-10-13,8988.77,CERRADO
3189,6091,2025-05-13,7545.57,CERRADO
3190,4162,2025-01-12,5232.65,ABIERTO
3196,24631,2026-02-13,14526.12,CERRADO
3197,16059,2025-10-21,4396.09,CERRADO
3198,10584,2025-01-21,9734.38,ABIERTO
3199,6338,2025-05-03,13986.96,RECHAZADO
3200,23394,2025-01-06,6667.78,RECHAZADO
3201,17906,2025-09-30,7793.46,CERRADO
3202,9608,2025-05-03,12863.87,ABIERTO
3203,25644,2025-07-19,4314.68,RECHAZADO
3205,3225,2025-11-10,6795.22,CERRADO
3207,2041,2025-01-10,9952.93,ABIERTO
3208,10830,2025-03-10,7548.64,CERRADO
3214,10724,2025-10-12,12248.33,CERRADO
3217,11735,2025-02-28,13347.47,RECHAZADO
3219,9477,2026-01-02,11968.83,RECHAZADO
3220,876,2025-01-24,3650.32,ABIERTO
3222,23959,2026-02-16,11785.37,RECHAZADO
3224,19734,2025-10-19,11460.78,ABIERTO
3225,24284,2025-07-23,10911.42,ABIERTO
3226,11063,2025-12-21,13861.45,ABIERTO
3229,10412,2025-09-15,6500.38,CERRADO
3230,23417,2026-02-17,14098.73,ABIERTO
3231,11197,2025-08-02,14752.68,CERRADO
3234,17375,2025-05-21,1711.99,ABIERTO
3235,13847,2025-08-18,12373.1,CERRADO
3236,13514,2025-01-25,12497.32,ABIERTO
3237,12586,2025-03-11,12532.65,ABIERTO
3238,13825,2025-03-11,5397.31,CERRADO
3239,15472,2025-01-23,11719.69,ABIERTO
3240,19379,2025-06-20,11851.27,ABIERTO
3246,17153,2025-02-05,8471.23,RECHAZADO
3248,20094,2025-07-30,5678.81,CERRADO
3250,6682,2025-07-17,2703.0,CERRADO
3252,17495,2025-01-19,9230.19,CERRADO
3253,19394,2025-09-07,3352.69,CERRADO
3256,17785,2025-03-16,3400.97,CERRADO
3257,23170,2025-11-30,-10884.74,CERRADO
3259,20729,2025-02-22,1565.52,ABIERTO
3260,17336,2025-10-17,2317.72,ABIERTO
3262,20391,2026-05-01,12080.01,RECHAZADO
3267,747,2025-05-22,10037.27,CERRADO
3269,21234,2025-03-31,14640.07,ABIERTO
3272,2527,2025-11-20,13231.66,CERRADO
3274,21645,2025-03-12,3770.93,RECHAZADO
3275,25736,2025-09-24,12419.35,ABIERTO
3276,13505,2026-01-12,1057.72,CERRADO
3278,13803,2025-10-17,6133.27,CERRADO
3281,349,2025-12-28,10957.69,ABIERTO
3282,4904,2025-04-17,5531.57,ABIERTO
3283,16185,2025-11-04,9842.48,ABIERTO
3286,1827,2025-08-20,10541.11,CERRADO
3287,14871,2025-07-19,6111.09,CERRADO
3288,11662,2025-09-07,13099.51,ABIERTO
3289,13412,2025-09-14,4299.49,RECHAZADO
3290,21950,2025-06-20,3316.96,CERRADO
3293,3360,2025-09-11,12712.55,ABIERTO
3296,5852,2025-02-27,9266.44,RECHAZADO
3298,1075,2025-06-16,11128.73,ABIERTO
3299,3229,2025-01-30,8262.97,RECHAZADO
3301,20986,2025-11-20,12549.43,ABIERTO
3304,22188,2025-07-06,9663.86,CERRADO
3306,1978,2025-04-27,1149.3,RECHAZADO
3307,8080,2025-09-27,13346.91,ABIERTO
3310,20752,2025-04-06,4203.34,RECHAZADO
3312,3641,2025-11-27,13903.82,ABIERTO
3313,9552,2025-01-24,11382.25,ABIERTO
3317,20412,2025-01-26,434.34,CERRADO
3318,9556,2025-02-01,3299.35,CERRADO
3321,13075,2025-09-21,4003.34,ABIERTO
3323,13680,2025-03-09,4085.16,CERRADO
3325,6857,2025-05-28,8031.05,ABIERTO
3327,5105,2025-01-04,2610.2,ABIERTO
3328,21679,2025-06-14,8181.08,ABIERTO
3329,11288,2025-08-27,9448.31,CERRADO
3330,14282,2025-04-27,11056.95,ABIERTO
3333,1087,2026-01-01,13560.19,CERRADO
3334,17085,2025-04-10,3324.33,CERRADO
3336,22060,2025-12-29,1789.83,CERRADO
3337,4006,2025-05-23,3075.77,CERRADO
3338,15923,2026-01-01,8798.38,ABIERTO
3340,5499,2025-06-27,11180.88,CERRADO
3341,11377,2025-11-25,9190.53,ABIERTO
3346,25700,2026-05-01,13234.67,CERRADO
3347,25521,2025-08-27,12765.14,CERRADO
3349,16903,2025-11-21,7531.81,CERRADO
3350,19825,2025-03-19,9044.69,CERRADO
3351,9247,2025-08-05,13294.39,ABIERTO
3352,14070,2025-08-01,14794.36,ABIERTO
3354,15904,2026-01-19,2286.99,CERRADO
3356,6732,2025-06-11,3157.86,ABIERTO
3357,3043,2025-02-15,4914.03,RECHAZADO
3358,17284,2025-05-23,11598.53,RECHAZADO
3359,3534,2025-10-06,-10341.59,ABIERTO
3360,3323,2025-05-10,1354.83,CERRADO
3361,9262,2026-01-07,14353.87,CERRADO
3362,1824,2026-02-03,14979.04,ABIERTO
3363,6336,2025-05-01,1573.13,ABIERTO
3364,16661,2026-08-02,7497.06,CERRADO
3365,12970,2025-10-22,-6341.77,ABIERTO
3367,2775,2025-10-03,12434.55,CERRADO
3368,23662,2025-01-08,7758.08,ABIERTO
3371,18897,2026-09-01,1220.56,CERRADO
3373,1213,2025-04-20,11006.88,ABIERTO
3374,24654,2025-08-28,4516.64,ABIERTO
3375,23802,2025-02-24,2093.44,ABIERTO
3377,12590,2025-12-16,8461.62,CERRADO
3378,219,2025-02-04,5224.5,ABIERTO
3379,3487,2025-07-23,14394.07,CERRADO
3380,11039,2025-09-28,10553.39,RECHAZADO
3381,23545,2025-01-19,13712.89,CERRADO
3382,23176,2025-06-29,579.21,CERRADO
3383,13159,2025-09-27,6274.64,CERRADO
3386,16097,2025-02-24,10189.44,ABIERTO
3387,18192,2025-09-30,11500.22,CERRADO
3391,18329,2025-08-19,3700.42,ABIERTO
3393,11092,2025-04-29,5305.51,CERRADO
3394,17297,2026-01-21,7958.64,CERRADO
3395,4622,2025-12-27,2136.83,ABIERTO
3397,3293,2025-12-03,9557.94,ABIERTO
3400,7550,2025-03-22,14711.6,CERRADO
3401,6258,2025-01-30,7535.85,CERRADO
3402,25777,2025-08-23,2080.21,ABIERTO
3403,19646,2025-01-18,7378.5,CERRADO
3404,22417,2025-04-28,1380.59,ABIERTO
3407,13551,2025-12-01,3357.95,RECHAZADO
3408,3516,2025-12-03,10245.47,ABIERTO
3410,7110,2025-10-15,14877.41,CERRADO
3411,21691,2025-01-04,12090.95,CERRADO
3413,11860,2025-06-08,11391.07,ABIERTO
3421,13099,2025-08-27,3845.85,RECHAZADO
3424,7599,2026-09-01,10786.05,RECHAZADO
3426,23883,2025-10-20,12197.71,CERRADO
3428,14447,2025-10-27,10608.62,ABIERTO
3430,19138,2025-09-21,2241.48,ABIERTO
3431,4684,2025-09-13,11584.2,ABIERTO
3432,17249,2025-06-14,10800.63,RECHAZADO
3433,7532,2025-05-10,13201.12,ABIERTO
3434,9984,2025-04-18,3062.03,RECHAZADO
3435,19037,2026-02-21,11444.52,RECHAZADO
3436,1639,2025-12-16,4043.53,CERRADO
3438,23938,2025-12-31,13993.71,CERRADO
3440,799,2025-05-12,5247.04,CERRADO
3444,21351,2025-11-25,1822.41,ABIERTO
3445,20056,2025-11-21,5790.01,CERRADO
3447,22596,2025-08-20,6770.25,RECHAZADO
3448,2630,2025-02-13,10748.46,CERRADO
3449,1708,2026-01-22,2861.12,ABIERTO
3450,1216,2025-01-09,9755.97,CERRADO
3453,9325,2025-08-11,9642.2,ABIERTO
3454,2037,2025-04-30,3365.77,ABIERTO
3455,16626,2026-01-10,8875.16,RECHAZADO
3457,6273,2025-11-24,14300.06,ABIERTO
3460,7518,2025-04-27,8300.17,ABIERTO
3461,13730,2025-07-07,3095.27,ABIERTO
3462,5506,2025-03-11,12072.45,ABIERTO
3463,17488,2025-07-21,4056.52,ABIERTO
3464,4998,2025-06-28,2000.35,CERRADO
3467,13844,2025-06-29,3818.63,RECHAZADO
3468,3243,2025-09-26,9062.66,CERRADO
3470,15724,2025-05-19,11734.05,CERRADO
3471,4402,2026-01-04,14270.74,ABIERTO
3473,171,2025-06-25,7758.78,CERRADO
3474,4946,2025-07-30,564.29,ABIERTO
3477,12438,2025-05-26,14790.51,CERRADO
3478,5556,2026-10-02,14680.61,CERRADO
3479,11692,2026-01-17,10882.37,ABIERTO
3487,23003,2025-02-19,13129.06,ABIERTO
3489,4430,2026-02-18,5944.78,ABIERTO
3490,6084,2025-02-09,8605.0,RECHAZADO
3491,15832,2025-06-20,11696.93,CERRADO
3494,12179,2025-07-21,14019.08,CERRADO
3496,4209,2025-12-03,9979.24,RECHAZADO
3498,7328,2025-09-04,7782.81,ABIERTO
3499,9065,2026-01-27,6999.35,ABIERTO
3500,17492,2025-12-02,13249.03,CERRADO
3503,2851,2026-02-03,4794.59,ABIERTO
3505,2886,2026-01-13,6412.86,ABIERTO
3506,9264,2025-04-21,12626.59,CERRADO
3511,22905,2026-10-02,1856.84,ABIERTO
3513,4421,2025-01-03,7580.67,ABIERTO
3514,19259,2025-04-01,4317.47,CERRADO
3515,3367,2025-01-26,11736.59,CERRADO
3517,11884,2025-02-07,11449.61,CERRADO
3520,4576,2025-04-09,2363.2,ABIERTO
3521,11032,2025-08-12,13594.53,CERRADO
3522,463,2025-11-12,303.07,CERRADO
3523,1289,2025-04-22,7502.64,RECHAZADO
3525,20245,2025-09-29,6264.14,CERRADO
3526,8829,2025-01-31,6442.09,CERRADO
3528,4913,2025-04-05,10175.11,CERRADO
3529,1469,2025-09-18,6825.88,RECHAZADO
3531,2494,2025-11-23,7907.02,CERRADO
3532,14495,2026-02-03,11954.77,CERRADO
3535,9016,2025-04-30,3194.04,CERRADO
3536,14020,2025-04-14,6546.48,CERRADO
3540,18844,2025-01-22,1528.19,CERRADO
3541,12240,2025-12-23,3071.03,ABIERTO
3542,19282,2025-10-26,10566.55,CERRADO
3543,9468,2025-01-01,1714.27,CERRADO
3544,24708,2025-07-15,13204.69,CERRADO
3547,3328,2025-05-07,9794.63,RECHAZADO
3548,24472,2026-02-24,7707.3,ABIERTO
3549,25548,2025-03-10,14483.8,CERRADO
3551,3157,2025-07-26,2906.46,CERRADO
3553,4590,2025-07-14,5643.52,CERRADO
3554,16697,2025-12-28,1618.84,RECHAZADO
3556,11341,2026-01-13,1755.29,ABIERTO
3558,5085,2025-05-25,11193.09,RECHAZADO
3559,23942,2026-02-20,6559.89,ABIERTO
3561,5797,2025-10-31,2837.08,RECHAZADO
3563,4609,2026-01-02,8886.4,CERRADO
3564,8868,2025-09-17,13608.84,ABIERTO
3566,1094,2025-02-10,7145.07,ABIERTO
3568,25596,2025-09-20,4283.73,RECHAZADO
3569,12465,2026-01-03,403.63,RECHAZADO
3574,24919,2025-11-29,12154.03,ABIERTO
3575,11023,2025-09-05,1693.18,ABIERTO
3576,9966,2025-10-26,428.48,ABIERTO
3578,14372,2025-12-11,3463.15,RECHAZADO
3579,6213,2026-01-26,12502.67,CERRADO
3580,24208,2025-02-04,12972.6,CERRADO
3581,7901,2025-08-05,12435.99,RECHAZADO
3583,8767,2025-09-22,11423.0,ABIERTO
3585,13397,2025-01-29,920.92,CERRADO
3589,12806,2025-05-19,10418.95,ABIERTO
3591,3221,2025-10-08,1992.57,ABIERTO
3595,18027,2025-04-23,10446.71,CERRADO
3596,11507,2025-09-22,10334.55,CERRADO
3597,6202,2025-02-04,12431.57,CERRADO
3599,14117,2025-10-02,6880.5,ABIERTO
3603,23247,2026-02-22,12372.2,RECHAZADO
3604,4120,2025-03-08,7009.4,CERRADO
3606,10162,2025-10-24,8555.3,RECHAZADO
3607,5532,2025-10-11,10342.27,RECHAZADO
3608,8560,2025-08-01,7757.93,CERRADO
3609,13609,2026-02-21,14127.62,ABIERTO
3610,15614,2026-02-09,2819.04,ABIERTO
3612,8872,2025-03-22,141.84,CERRADO
3613,11359,2025-04-06,11605.8,ABIERTO
3615,20506,2025-12-05,14053.02,ABIERTO
3616,2756,2025-09-09,6850.93,ABIERTO
3617,18681,2025-01-05,6757.93,CERRADO
3619,16191,2025-09-22,2363.25,CERRADO
3620,16457,2025-08-08,8176.63,RECHAZADO
3622,19581,2025-04-13,-401.37,CERRADO
3624,10481,2025-07-05,406.59,CERRADO
3625,6171,2025-12-24,5180.78,ABIERTO
3628,533,2025-12-29,8437.13,ABIERTO
3629,23645,2025-01-03,2990.87,ABIERTO
3630,8795,2025-01-16,2945.79,ABIERTO
3631,13887,2025-07-28,-3648.92,ABIERTO
3635,16727,2026-02-23,14561.0,CERRADO
3637,16571,2025-04-30,11994.91,RECHAZADO
3642,19549,2025-03-02,5389.39,CERRADO
3643,3370,2025-05-25,4711.01,RECHAZADO
3644,2558,2025-11-23,12020.68,ABIERTO
3645,20740,2025-06-19,12181.4,CERRADO
3648,12817,2025-12-15,7427.63,ABIERTO
3650,25673,2026-01-23,6099.07,ABIERTO
3652,16916,2025-04-24,-14782.04,CERRADO
3653,6813,2025-07-06,11719.87,CERRADO
3654,25792,2025-01-20,12396.95,CERRADO
3658,24499,2025-08-30,8051.72,CERRADO
3659,10900,2026-01-01,11106.35,CERRADO
3660,2280,2025-02-19,5334.59,ABIERTO
3661,425,2025-08-31,9681.07,ABIERTO
3662,24948,2025-11-13,5252.17,CERRADO
3664,5315,2025-07-08,10617.56,ABIERTO
3666,12201,2025-02-01,9574.19,ABIERTO
3667,2396,2025-10-22,11847.51,CERRADO
3668,2264,2025-04-15,14715.38,CERRADO
3672,22059,2025-01-28,2923.13,CERRADO
3673,87,2025-12-23,1343.38,ABIERTO
3676,10873,2025-10-04,13553.17,CERRADO
3678,17715,2025-05-05,1531.95,RECHAZADO
3679,12232,2025-02-14,3095.75,CERRADO
3680,2372,2025-10-18,11707.91,RECHAZADO
3681,18028,2025-12-19,2789.36,CERRADO
3683,25709,2026-02-05,4087.79,ABIERTO
3685,5880,2025-05-30,10119.08,CERRADO
3687,12631,2025-04-16,11965.15,RECHAZADO
3690,25541,2026-01-26,3137.58,ABIERTO
3691,24830,2025-08-07,11030.31,CERRADO
3693,2697,2025-10-26,14494.73,ABIERTO
3694,12285,2025-07-19,6968.87,ABIERTO
3695,24626,2025-11-03,6461.97,ABIERTO
3696,23970,2025-01-11,8926.91,ABIERTO
3697,70,2025-10-18,3056.8,ABIERTO
3699,18992,2025-03-29,11352.78,RECHAZADO
3700,14395,2025-12-25,6906.08,RECHAZADO
3703,6532,2025-03-03,6785.04,ABIERTO
3705,17890,2025-08-29,10237.99,ABIERTO
3706,20458,2025-04-30,4216.62,RECHAZADO
3707,11678,2025-11-12,11148.34,CERRADO
3708,3667,2025-01-27,10642.16,CERRADO
3710,15397,2025-05-04,8386.68,ABIERTO
3712,11124,2025-12-19,4837.73,ABIERTO
3713,1710,2025-08-08,13390.07,CERRADO
3715,25671,2025-03-13,12632.31,ABIERTO
3717,14892,2026-01-25,700.31,CERRADO
3718,23724,2025-03-17,3492.28,RECHAZADO
3719,1726,2025-07-27,6734.92,CERRADO
3720,20272,2025-06-07,8302.38,CERRADO
3722,11096,2025-11-11,11966.78,RECHAZADO
3723,10205,2025-02-01,6332.52,ABIERTO
3726,6672,2025-04-30,337.22,ABIERTO
3727,40,2025-02-12,248.88,CERRADO
3728,12033,2025-07-22,14412.37,CERRADO
3729,12049,2025-04-27,992.62,ABIERTO
3732,17659,2025-07-23,5901.43,RECHAZADO
3733,1218,2025-09-01,4119.79,ABIERTO
3736,603,2025-12-16,12788.69,CERRADO
3737,10671,2025-03-08,9751.8,CERRADO
3739,4967,2025-06-04,4403.03,CERRADO
3740,2367,2025-06-06,13572.83,RECHAZADO
3741,11031,2025-03-06,9258.81,RECHAZADO
3742,22427,2025-02-03,1809.57,CERRADO
3744,2447,2025-02-06,11428.01,RECHAZADO
3745,1602,2025-01-23,14525.25,RECHAZADO
3746,11131,2026-01-27,10363.08,CERRADO
3747,8355,2025-08-28,14134.58,CERRADO
3748,6654,2025-01-11,11810.42,CERRADO
3749,14236,2025-08-21,4639.92,CERRADO
3750,22517,2025-04-30,9767.06,ABIERTO
3751,19788,2025-05-02,7428.92,CERRADO
3753,12962,2025-12-30,5967.8,CERRADO
3755,4604,2025-11-19,13775.77,ABIERTO
3756,7635,2025-06-05,8530.97,RECHAZADO
3757,3132,2025-12-29,-13326.73,CERRADO
3758,23232,2025-06-03,4630.61,ABIERTO
3759,7441,2025-01-23,1588.16,CERRADO
3760,8637,2026-01-21,7629.6,CERRADO
3762,6941,2025-08-17,12366.29,CERRADO
3763,1704,2025-07-15,12320.51,ABIERTO
3764,20462,2025-03-23,-4945.74,ABIERTO
3766,3224,2025-11-23,443.38,ABIERTO
3767,309,2025-06-03,12541.5,CERRADO
3768,17558,2025-09-18,5174.52,RECHAZADO
3769,4977,2025-11-07,14455.19,ABIERTO
3770,14138,2025-04-01,4652.4,CERRADO
3771,9909,2025-07-27,11715.97,CERRADO
3773,12969,2025-08-25,9108.5,ABIERTO
3774,24066,2025-06-16,10409.24,ABIERTO
3775,3458,2025-06-01,11935.89,RECHAZADO
3776,1125,2025-11-13,4157.89,RECHAZADO
3780,6515,2025-06-13,3794.39,CERRADO
3781,7226,2025-12-14,2410.68,CERRADO
3783,24279,2025-07-01,8894.48,ABIERTO
3785,17268,2025-06-01,7572.63,RECHAZADO
3786,9695,2025-10-14,12948.48,RECHAZADO
3788,24221,2025-02-25,929.16,ABIERTO
3789,16905,2025-03-31,12263.7,CERRADO
3791,6087,2025-02-28,10750.62,CERRADO
3792,846,2025-09-28,14172.53,CERRADO
3795,9136,2025-07-25,4239.1,CERRADO
3797,16276,2025-05-31,247.28,CERRADO
3798,12069,2025-01-19,12431.34,ABIERTO
3799,24251,2025-10-30,1953.3,CERRADO
3801,8830,2025-04-25,11006.6,ABIERTO
3803,2350,2025-08-22,6513.24,CERRADO
3804,154,2026-01-20,9814.42,ABIERTO
3805,20049,2026-01-28,11217.59,ABIERTO
3806,4251,2025-10-13,3441.46,ABIERTO
3807,17630,2025-06-15,14344.65,CERRADO
3809,15526,2025-07-08,896.25,ABIERTO
3812,6378,2025-07-26,126.56,ABIERTO
3815,13673,2025-08-18,5360.94,ABIERTO
3818,24035,2025-10-24,9710.45,ABIERTO
3819,18343,2025-05-09,11251.2,CERRADO
3822,9809,2025-09-03,1296.83,ABIERTO
3825,5970,2025-05-04,1391.81,ABIERTO
3829,15791,2025-10-24,1641.72,CERRADO
3830,19865,2025-06-14,10174.25,ABIERTO
3832,10198,2025-05-20,6165.37,CERRADO
3835,13569,2025-06-14,6742.75,RECHAZADO
3836,24076,2025-04-07,3903.98,CERRADO
3837,407,2025-02-16,3111.98,CERRADO
3838,4111,2025-08-09,126.66,ABIERTO
3839,7205,2025-03-24,10722.02,CERRADO
3840,10750,2025-10-05,7363.33,CERRADO
3841,5880,2025-01-13,5342.52,RECHAZADO
3843,6903,2025-06-05,4758.95,CERRADO
3844,24397,2025-12-17,673.41,CERRADO
3849,211,2025-08-27,4195.02,CERRADO
3850,14462,2025-06-16,684.43,ABIERTO
3852,11970,2025-09-10,14856.19,RECHAZADO
3859,1784,2025-05-24,276.81,CERRADO
3860,8504,2025-03-28,509.1,RECHAZADO
3861,128,2025-05-31,2111.09,ABIERTO
3862,20235,2025-02-03,7567.21,CERRADO
3863,7781,2025-03-03,5719.61,CERRADO
3864,14295,2025-07-26,9471.8,RECHAZADO
3867,5821,2025-05-28,573.94,ABIERTO
3868,4534,2025-07-22,12556.21,ABIERTO
3870,25534,2025-09-23,4741.56,ABIERTO
3872,17783,2025-08-22,4609.93,ABIERTO
3873,17599,2025-11-01,5156.86,ABIERTO
3874,16801,2025-12-31,10973.27,CERRADO
3875,11703,2025-08-27,1297.37,ABIERTO
3877,9694,2025-01-03,9354.96,CERRADO
3878,3280,2025-11-19,9889.58,CERRADO
3879,18412,2025-12-13,14355.59,ABIERTO
3881,23103,2025-11-10,12283.35,ABIERTO
3884,12347,2025-06-12,4574.55,CERRADO
3887,13179,2025-05-01,7132.81,ABIERTO
3888,4399,2025-09-26,4317.92,RECHAZADO
3891,544,2025-06-13,2003.67,RECHAZADO
3892,17082,2025-12-22,11252.26,ABIERTO
3894,10035,2025-06-08,3067.4,ABIERTO
3895,8951,2025-05-26,287.57,ABIERTO
3897,13320,2025-03-02,4481.19,CERRADO
3898,20310,2025-12-29,2568.94,ABIERTO
3899,17388,2025-04-26,13277.5,ABIERTO
3900,23142,2025-05-24,6704.06,ABIERTO
3901,9546,2025-04-05,5899.33,CERRADO
3902,9968,2026-01-14,14685.51,ABIERTO
3905,17221,2025-02-14,12890.89,CERRADO
3906,11968,2025-01-26,5546.51,CERRADO
3907,9377,2025-08-27,3773.58,ABIERTO
3908,12100,2025-01-03,13886.85,ABIERTO
3909,19828,2026-02-23,11702.01,ABIERTO
3910,20106,2025-09-30,836.51,ABIERTO
3912,12887,2025-07-23,629.65,CERRADO
3914,25744,2025-01-24,4960.45,CERRADO
3915,11581,2026-01-30,9321.24,ABIERTO
3916,9475,2025-02-21,14788.84,CERRADO
3917,3586,2025-06-21,12543.32,RECHAZADO
3918,8391,2025-04-06,4206.32,CERRADO
3920,17419,2025-01-24,12052.59,RECHAZADO
3921,14854,2026-01-15,14947.26,ABIERTO
3922,18498,2025-05-05,10885.5,ABIERTO
3923,10488,2025-04-30,4133.96,CERRADO
3924,22071,2025-08-20,9743.42,CERRADO
3927,24467,2025-12-30,7557.97,ABIERTO
3928,6616,2025-06-30,4201.17,CERRADO
3929,7357,2025-05-15,8391.46,ABIERTO
3930,25617,2025-05-11,6100.53,RECHAZADO
3932,17046,2025-05-19,14230.21,RECHAZADO
3933,13864,2025-11-12,8152.49,CERRADO
3934,10194,2025-03-29,14427.22,CERRADO
3936,1228,2025-09-20,8806.52,ABIERTO
3937,9739,2025-10-16,14614.48,ABIERTO
3939,22679,2025-10-14,3423.81,RECHAZADO
