id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo
2668,4259,2025-10-14,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2670,18126,2025-09-18,,ABIERTO,No cuenta con un monto de siniestro
2672,21518,2025-12-11,,CERRADO,No cuenta con un monto de siniestro
2674,6936,2025-09-03,,CERRADO,No cuenta con un monto de siniestro
2676,9465,2025-06-10,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2685,17869,2025-09-20,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2691,4210,2025-12-14,,CERRADO,No cuenta con un monto de siniestro
2693,11461,2025-04-12,6798.23,,El estado del siniestro se encuentra vacio
2694,19317,2025-11-06,3930.38,,El estado del siniestro se encuentra vacio
2697,17948,2025-09-28,,CERRADO,No cuenta con un monto de siniestro
2698,19171,2025-10-27,,ABIERTO,No cuenta con un monto de siniestro
2704,13229,2025-05-06,13775.35,,El estado del siniestro se encuentra vacio
2705,473,2025-09-14,5529.99,,El estado del siniestro se encuentra vacio
2709,22974,2025-04-24,5812.14,,El estado del siniestro se encuentra vacio
2711,11326,2025-08-26,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2712,7146,2025-10-25,,CERRADO,No cuenta con un monto de siniestro
2715,21859,2025-11-11,6946.34,,El estado del siniestro se encuentra vacio
2721,25827,2025-02-15,3974.66,,El estado del siniestro se encuentra vacio
2723,17702,2025-03-01,12358.03,,El estado del siniestro se encuentra vacio
2726,24773,2025-05-27,,RECHAZADO,No cuenta con un monto de siniestro
2727,19671,2025-01-23,7408.48,,El estado del siniestro se encuentra vacio
2728,11066,2026-02-18,8560.45,,El estado del siniestro se encuentra vacio
2729,11778,2025-07-26,9384.96,,El estado del siniestro se encuentra vacio
2739,18975,2025-12-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2740,23124,2025-08-04,7290.4,,El estado del siniestro se encuentra vacio
2742,13402,2025-02-09,11138.7,,El estado del siniestro se encuentra vacio
2743,14085,2025-02-20,3815.91,,El estado del siniestro se encuentra vacio
2746,9815,2025-08-03,2709.74,,El estado del siniestro se encuentra vacio
2747,22399,2025-05-24,8613.37,,El estado del siniestro se encuentra vacio
2748,21786,2025-07-22,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2749,1994,2025-03-04,,CERRADO,No cuenta con un monto de siniestro
2750,9083,2025-08-08,2571.48,,El estado del siniestro se encuentra vacio
2752,15101,2025-10-17,7449.26,,El estado del siniestro se encuentra vacio
2753,6339,2025-11-23,10976.53,,El estado del siniestro se encuentra vacio
2755,15788,2026-01-12,4342.47,,El estado del siniestro se encuentra vacio
2756,7666,2025-01-11,11178.38,,El estado del siniestro se encuentra vacio
2758,10497,2025-06-14,5861.9,,El estado del siniestro se encuentra vacio
2760,9586,2025-01-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2761,10655,2025-02-10,681.11,,El estado del siniestro se encuentra vacio
2762,9000,2025-10-29,,CERRADO,No cuenta con un monto de siniestro
2763,881,2025-11-27,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2766,3047,2025-12-12,2893.28,,El estado del siniestro se encuentra vacio
2767,18246,2025-01-15,6788.97,,El estado del siniestro se encuentra vacio
2769,10769,2025-03-12,,ABIERTO,No cuenta con un monto de siniestro
2775,25602,2025-10-22,,ABIERTO,No cuenta con un monto de siniestro
2779,14454,2025-10-10,,RECHAZADO,No cuenta con un monto de siniestro
2780,24872,2025-07-11,11855.37,,El estado del siniestro se encuentra vacio
2781,704,2025-03-22,4044.31,,El estado del siniestro se encuentra vacio
2782,14875,2025-10-28,,ABIERTO,No cuenta con un monto de siniestro
2783,14873,2025-02-07,2648.03,,El estado del siniestro se encuentra vacio
2784,2412,2025-04-29,,CERRADO,No cuenta con un monto de siniestro
2786,19226,2025-08-04,9413.66,,El estado del siniestro se encuentra vacio
2788,21999,2025-08-08,3158.3,,El estado del siniestro se encuentra vacio
2791,11226,2025-08-27,13590.35,,El estado del siniestro se encuentra vacio
2792,15690,2025-07-26,3504.74,,El estado del siniestro se encuentra vacio
2794,25862,2025-07-24,768.89,,El estado del siniestro se encuentra vacio
2795,23341,2025-04-05,583.63,,El estado del siniestro se encuentra vacio
2796,15113,2025-04-11,10901.92,,El estado del siniestro se encuentra vacio
2798,10823,2025-05-21,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2800,11769,2026-01-09,5208.55,,El estado del siniestro se encuentra vacio
2801,2395,2025-11-20,4172.19,,El estado del siniestro se encuentra vacio
2803,17397,2025-08-24,14974.86,,El estado del siniestro se encuentra vacio
2805,2718,2025-09-21,12803.79,,El estado del siniestro se encuentra vacio
2807,2759,2025-10-07,13770.32,,El estado del siniestro se encuentra vacio
2809,21370,2025-06-25,4490.69,,El estado del siniestro se encuentra vacio
2810,7706,2025-04-10,12173.5,,El estado del siniestro se encuentra vacio
2814,9526,2025-09-11,,ABIERTO,No cuenta con un monto de siniestro
2817,23212,2025-08-06,12828.57,,El estado del siniestro se encuentra vacio
2818,14166,2025-03-07,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2821,15615,2025-07-29,,ABIERTO,No cuenta con un monto de siniestro
2823,6909,2026-01-13,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2824,821,2025-05-16,,CERRADO,No cuenta con un monto de siniestro
2826,5623,2025-01-26,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2831,19553,2025-03-25,5951.97,,El estado del siniestro se encuentra vacio
2832,18803,2025-06-07,,ABIERTO,No cuenta con un monto de siniestro
2834,20538,2025-05-02,1515.17,,El estado del siniestro se encuentra vacio
2837,22851,2025-05-19,13988.02,,El estado del siniestro se encuentra vacio
2838,2989,2025-09-07,4393.15,,El estado del siniestro se encuentra vacio
2841,5596,2025-11-04,12618.66,,El estado del siniestro se encuentra vacio
2850,8386,2025-11-17,,RECHAZADO,No cuenta con un monto de siniestro
2852,1244,2025-05-15,1816.17,,El estado del siniestro se encuentra vacio
2853,4458,2026-02-05,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2855,18077,2026-02-15,5377.4,,El estado del siniestro se encuentra vacio
2857,10957,2025-11-24,,CERRADO,No cuenta con un monto de siniestro
2861,10194,2025-08-20,,CERRADO,No cuenta con un monto de siniestro
2863,16662,2025-05-05,,CERRADO,No cuenta con un monto de siniestro
2864,149,2025-11-02,8755.4,,El estado del siniestro se encuentra vacio
2865,17587,2025-08-12,-3183.57,,El estado del siniestro se encuentra vacio
2867,20929,2025-02-19,8919.56,,El estado del siniestro se encuentra vacio
2870,19057,2025-03-19,5475.6,,El estado del siniestro se encuentra vacio
2872,18128,2025-01-07,12508.44,,El estado del siniestro se encuentra vacio
2874,3553,2025-06-23,8471.81,,El estado del siniestro se encuentra vacio
2875,7102,2025-09-19,,RECHAZADO,No cuenta con un monto de siniestro
2876,22276,2025-09-27,5568.47,,El estado del siniestro se encuentra vacio
2879,4472,2025-01-08,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2880,12403,2025-10-18,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2882,13898,2025-06-28,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2883,22481,2025-03-30,,CERRADO,No cuenta con un monto de siniestro
2887,15678,2025-03-16,,CERRADO,No cuenta con un monto de siniestro
2891,9020,2025-12-31,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2892,20091,2025-12-01,12359.38,,El estado del siniestro se encuentra vacio
2893,20889,2025-06-01,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2894,6093,2025-01-29,,RECHAZADO,No cuenta con un monto de siniestro
2895,21752,2026-02-24,,CERRADO,No cuenta con un monto de siniestro
2896,8317,2025-08-10,8447.44,,El estado del siniestro se encuentra vacio
2899,16523,2026-02-09,2978.67,,El estado del siniestro se encuentra vacio
2901,12137,2025-01-23,2466.03,,El estado del siniestro se encuentra vacio
2904,2061,2025-08-15,678.66,,El estado del siniestro se encuentra vacio
2906,765,2025-10-06,,RECHAZADO,No cuenta con un monto de siniestro
2908,10500,2025-01-25,14002.0,,El estado del siniestro se encuentra vacio
2909,13727,2025-06-20,14365.5,,El estado del siniestro se encuentra vacio
2910,24779,2025-07-13,12385.96,,El estado del siniestro se encuentra vacio
2911,20021,2025-09-26,,CERRADO,No cuenta con un monto de siniestro
2912,9939,2025-05-22,-3369.0,,El estado del siniestro se encuentra vacio
2916,3435,2025-05-03,,RECHAZADO,No cuenta con un monto de siniestro
2918,1151,2025-10-05,,ABIERTO,No cuenta con un monto de siniestro
2919,14747,2025-06-20,,RECHAZADO,No cuenta con un monto de siniestro
2921,8024,2026-02-13,,ABIERTO,No cuenta con un monto de siniestro
2923,12812,2025-11-12,9303.42,,El estado del siniestro se encuentra vacio
2925,19897,2025-03-31,,CERRADO,No cuenta con un monto de siniestro
2928,7039,2025-06-25,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2930,12839,2025-08-31,6298.0,,El estado del siniestro se encuentra vacio
2935,22511,2025-11-07,,ABIERTO,No cuenta con un monto de siniestro
2937,15378,2025-10-15,,CERRADO,No cuenta con un monto de siniestro
2939,11677,2025-02-12,,ABIERTO,No cuenta con un monto de siniestro
2941,14196,2025-09-24,10900.06,,El estado del siniestro se encuentra vacio
2943,213,2025-11-25,8998.13,,El estado del siniestro se encuentra vacio
2945,20203,2025-01-01,884.96,,El estado del siniestro se encuentra vacio
2949,192,2025-09-03,9990.73,,El estado del siniestro se encuentra vacio
2951,24089,2025-09-10,10153.4,,El estado del siniestro se encuentra vacio
2957,17879,2025-03-25,1289.99,,El estado del siniestro se encuentra vacio
2961,21717,2025-08-17,,ABIERTO,No cuenta con un monto de siniestro
2967,24571,2025-10-17,,ABIERTO,No cuenta con un monto de siniestro
2968,12834,2025-09-14,7644.09,,El estado del siniestro se encuentra vacio
2969,18377,2026-01-15,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
2970,24501,2025-01-05,932.75,,El estado del siniestro se encuentra vacio
2971,21475,2025-06-05,1534.32,,El estado del siniestro se encuentra vacio
2973,5526,2026-01-10,10104.7,,El estado del siniestro se encuentra vacio
2975,20707,2025-12-03,14143.34,,El estado del siniestro se encuentra vacio
2977,3636,2025-11-10,3418.67,,El estado del siniestro se encuentra vacio
2981,4055,2025-11-16,,ABIERTO,No cuenta con un monto de siniestro
2982,17721,2025-11-25,2800.19,,El estado del siniestro se encuentra vacio
2983,6014,2025-07-28,3339.49,,El estado del siniestro se encuentra vacio
2987,12498,2026-01-30,6005.74,,El estado del siniestro se encuentra vacio
2989,11057,2025-05-26,,CERRADO,No cuenta con un monto de siniestro
2990,755,2025-06-06,3204.48,,El estado del siniestro se encuentra vacio
2993,7625,2025-07-18,14655.52,,El estado del siniestro se encuentra vacio
2996,2461,2025-09-28,854.8,,El estado del siniestro se encuentra vacio
2997,1941,2025-11-22,6589.31,,El estado del siniestro se encuentra vacio
3000,8729,2025-05-12,8678.22,,El estado del siniestro se encuentra vacio
3002,11675,2025-02-21,7552.22,,El estado del siniestro se encuentra vacio
3007,22295,2025-11-24,,ABIERTO,No cuenta con un monto de siniestro
3008,18810,2025-05-14,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3009,23444,2025-04-08,706.51,,El estado del siniestro se encuentra vacio
3010,25773,2025-03-26,12099.42,,El estado del siniestro se encuentra vacio
3012,23196,2025-10-07,,CERRADO,No cuenta con un monto de siniestro
3018,18302,2026-01-14,,ABIERTO,No cuenta con un monto de siniestro
3020,15920,2025-05-15,9639.36,,El estado del siniestro se encuentra vacio
3022,14740,2025-02-28,125.04,,El estado del siniestro se encuentra vacio
3024,18872,2026-02-07,7350.49,,El estado del siniestro se encuentra vacio
3026,6156,2025-09-09,11083.07,,El estado del siniestro se encuentra vacio
3027,25899,2025-12-11,,CERRADO,No cuenta con un monto de siniestro
3029,6138,2025-09-25,,CERRADO,No cuenta con un monto de siniestro
3030,6637,2025-12-14,7434.46,,El estado del siniestro se encuentra vacio
3031,23201,2026-02-20,6398.43,,El estado del siniestro se encuentra vacio
3033,9852,2025-11-13,2884.45,,El estado del siniestro se encuentra vacio
3041,13292,2025-11-24,10237.62,,El estado del siniestro se encuentra vacio
3044,1888,2026-01-02,,CERRADO,No cuenta con un monto de siniestro
3050,18418,2025-03-14,,RECHAZADO,No cuenta con un monto de siniestro
3052,25650,2025-10-01,,CERRADO,No cuenta con un monto de siniestro
3053,4322,2025-07-19,5305.78,,El estado del siniestro se encuentra vacio
3056,24661,2025-04-24,,ABIERTO,No cuenta con un monto de siniestro
3057,24005,2025-02-17,,ABIERTO,No cuenta con un monto de siniestro
3058,13765,2026-01-15,,CERRADO,No cuenta con un monto de siniestro
3062,24613,2025-09-06,,ABIERTO,No cuenta con un monto de siniestro
3064,8212,2025-05-22,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3065,9245,2025-11-26,,RECHAZADO,No cuenta con un monto de siniestro
3069,4622,2025-05-21,12237.77,,El estado del siniestro se encuentra vacio
3073,9590,2026-02-01,5305.12,,El estado del siniestro se encuentra vacio
3076,24191,2025-04-07,8959.6,,El estado del siniestro se encuentra vacio
3077,22059,2025-01-17,13463.42,,El estado del siniestro se encuentra vacio
3078,1803,2025-11-01,,RECHAZADO,No cuenta con un monto de siniestro
3079,19314,2025-06-19,184.15,,El estado del siniestro se encuentra vacio
3080,24421,2025-04-23,,RECHAZADO,No cuenta con un monto de siniestro
3082,5250,2026-01-14,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3084,17071,2025-09-29,1133.04,,El estado del siniestro se encuentra vacio
3085,3836,2025-07-13,13227.97,,El estado del siniestro se encuentra vacio
3087,5203,2025-04-20,,CERRADO,No cuenta con un monto de siniestro
3092,1903,2025-07-08,,CERRADO,No cuenta con un monto de siniestro
3093,21654,2025-10-02,4278.0,,El estado del siniestro se encuentra vacio
3096,12359,2025-06-01,12141.5,,El estado del siniestro se encuentra vacio
3098,11633,2025-11-06,,ABIERTO,No cuenta con un monto de siniestro
3099,3847,2025-09-27,,CERRADO,No cuenta con un monto de siniestro
3101,15691,2025-06-29,,ABIERTO,No cuenta con un monto de siniestro
3103,17124,2025-07-09,,CERRADO,No cuenta con un monto de siniestro
3104,24816,2026-01-31,,CERRADO,No cuenta con un monto de siniestro
3105,571,2025-08-13,12334.86,,El estado del siniestro se encuentra vacio
3106,16288,2025-06-08,6767.62,,El estado del siniestro se encuentra vacio
3107,4475,2025-02-13,9998.35,,El estado del siniestro se encuentra vacio
3108,24061,2025-12-25,3966.29,,El estado del siniestro se encuentra vacio
3110,24551,2025-02-21,9050.9,,El estado del siniestro se encuentra vacio
3111,277,2025-06-15,611.79,,El estado del siniestro se encuentra vacio
3112,11767,2025-02-19,,RECHAZADO,No cuenta con un monto de siniestro
3113,7580,2025-02-21,706.28,,El estado del siniestro se encuentra vacio
3115,14045,2025-05-29,5067.28,,El estado del siniestro se encuentra vacio
3116,3172,2025-09-08,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3119,10564,2025-09-11,,CERRADO,No cuenta con un monto de siniestro
3120,7369,2025-12-10,,ABIERTO,No cuenta con un monto de siniestro
3121,4443,2025-02-28,3949.14,,El estado del siniestro se encuentra vacio
3123,6459,2025-04-22,9887.06,,El estado del siniestro se encuentra vacio
3124,4464,2025-02-03,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3125,16072,2025-07-18,5361.35,,El estado del siniestro se encuentra vacio
3127,1654,2025-01-21,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3129,15637,2025-10-25,14735.81,,El estado del siniestro se encuentra vacio
3130,18367,2025-10-10,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3135,25602,2025-06-23,,ABIERTO,No cuenta con un monto de siniestro
3142,12240,2026-01-07,,RECHAZADO,No cuenta con un monto de siniestro
3148,2823,2025-09-30,,CERRADO,No cuenta con un monto de siniestro
3150,19889,2025-11-21,,ABIERTO,No cuenta con un monto de siniestro
3158,14730,2025-12-27,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3161,3384,2025-03-22,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3162,180,2025-05-14,6252.76,,El estado del siniestro se encuentra vacio
3165,16787,2025-02-05,,CERRADO,No cuenta con un monto de siniestro
3166,23806,2025-10-23,,RECHAZADO,No cuenta con un monto de siniestro
3169,19596,2025-10-25,8017.98,,El estado del siniestro se encuentra vacio
3175,13535,2026-01-21,,CERRADO,No cuenta con un monto de siniestro
3176,10734,2025-07-19,2301.35,,El estado del siniestro se encuentra vacio
3177,2222,2025-03-13,3643.17,,El estado del siniestro se encuentra vacio
3178,5013,2025-01-02,9810.01,,El estado del siniestro se encuentra vacio
3180,15254,2025-08-14,,ABIERTO,No cuenta con un monto de siniestro
3182,20593,2025-01-02,,CERRADO,No cuenta con un monto de siniestro
3184,21952,2026-02-03,13645.1,,El estado del siniestro se encuentra vacio
3188,6623,2025-05-31,7076.52,,El estado del siniestro se encuentra vacio
3191,14150,2025-07-13,3091.79,,El estado del siniestro se encuentra vacio
3192,21392,2025-02-01,,CERRADO,No cuenta con un monto de siniestro
3193,6617,2025-08-29,2381.86,,El estado del siniestro se encuentra vacio
3194,24742,2025-03-30,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3195,21388,2025-03-19,,CERRADO,No cuenta con un monto de siniestro
3204,24110,2025-08-08,8557.18,,El estado del siniestro se encuentra vacio
3206,24309,2025-01-08,,RECHAZADO,No cuenta con un monto de siniestro
3209,13709,2025-09-19,12802.75,,El estado del siniestro se encuentra vacio
3210,17248,2025-02-07,11834.59,,El estado del siniestro se encuentra vacio
3211,19250,2025-05-10,13331.34,,El estado del siniestro se encuentra vacio
3212,16499,2025-06-03,,CERRADO,No cuenta con un monto de siniestro
3213,6084,2026-01-28,8118.57,,El estado del siniestro se encuentra vacio
3215,13465,2025-11-21,,ABIERTO,No cuenta con un monto de siniestro
3216,7338,2025-01-14,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3218,17302,2025-02-23,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3221,21324,2025-08-14,6960.34,,El estado del siniestro se encuentra vacio
3223,21176,2025-07-12,9328.66,,El estado del siniestro se encuentra vacio
3227,22013,2025-05-16,,ABIERTO,No cuenta con un monto de siniestro
3228,7743,2025-01-10,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3232,21792,2025-02-05,3838.13,,El estado del siniestro se encuentra vacio
3233,14994,2025-01-02,3924.77,,El estado del siniestro se encuentra vacio
3241,6890,2025-07-18,1941.27,,El estado del siniestro se encuentra vacio
3242,21997,2025-12-21,,CERRADO,No cuenta con un monto de siniestro
3243,3778,2025-08-14,3464.48,,El estado del siniestro se encuentra vacio
3244,9326,2025-09-30,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3245,22117,2025-06-06,,RECHAZADO,No cuenta con un monto de siniestro
3247,19372,2025-09-15,12859.86,,El estado del siniestro se encuentra vacio
3249,7469,2025-08-18,2471.1,,El estado del siniestro se encuentra vacio
3251,24995,2025-12-04,12666.97,,El estado del siniestro se encuentra vacio
3254,18828,2025-12-19,14209.33,,El estado del siniestro se encuentra vacio
3255,8724,2025-09-13,,CERRADO,No cuenta con un monto de siniestro
3258,4577,2025-12-07,5226.13,,El estado del siniestro se encuentra vacio
3261,19802,2025-03-28,2639.1,,El estado del siniestro se encuentra vacio
3263,2752,2025-06-06,10545.28,,El estado del siniestro se encuentra vacio
3264,175,2025-07-02,10332.45,,El estado del siniestro se encuentra vacio
3265,21392,2025-09-12,8545.96,,El estado del siniestro se encuentra vacio
3266,18734,2026-02-20,2064.14,,El estado del siniestro se encuentra vacio
3268,15504,2025-06-21,8455.66,,El estado del siniestro se encuentra vacio
3270,21943,2026-02-01,3422.63,,El estado del siniestro se encuentra vacio
3271,6023,2026-01-02,5263.68,,El estado del siniestro se encuentra vacio
3273,13272,2025-09-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3277,16633,2026-01-09,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3279,10568,2025-01-21,,ABIERTO,No cuenta con un monto de siniestro
3280,8890,2025-06-27,6179.99,,El estado del siniestro se encuentra vacio
3284,12326,2025-07-01,,RECHAZADO,No cuenta con un monto de siniestro
3285,13404,2025-07-03,3107.51,,El estado del siniestro se encuentra vacio
3291,1711,2025-03-15,,ABIERTO,No cuenta con un monto de siniestro
3292,370,2025-03-29,5277.56,,El estado del siniestro se encuentra vacio
3294,18628,2025-04-15,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3295,12362,2025-07-04,11017.75,,El estado del siniestro se encuentra vacio
3297,5781,2025-08-07,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3300,10525,2025-06-13,10056.76,,El estado del siniestro se encuentra vacio
3302,4474,2025-06-24,3001.61,,El estado del siniestro se encuentra vacio
3303,2934,2025-06-01,5923.8,,El estado del siniestro se encuentra vacio
3305,24713,2025-04-25,868.17,,El estado del siniestro se encuentra vacio
3308,22550,2025-07-30,3580.96,,El estado del siniestro se encuentra vacio
3309,9748,2025-10-08,,ABIERTO,No cuenta con un monto de siniestro
3311,11519,2025-09-06,7134.0,,El estado del siniestro se encuentra vacio
3314,979,2025-10-23,,ABIERTO,No cuenta con un monto de siniestro
3315,23895,2025-07-27,,CERRADO,No cuenta con un monto de siniestro
3316,18277,2025-06-06,6942.92,,El estado del siniestro se encuentra vacio
3319,2029,2026-01-04,,ABIERTO,No cuenta con un monto de siniestro
3320,14408,2025-07-21,6701.58,,El estado del siniestro se encuentra vacio
3322,5414,2025-05-24,7264.93,,El estado del siniestro se encuentra vacio
3324,7566,2025-01-08,3158.93,,El estado del siniestro se encuentra vacio
3326,993,2025-04-20,3848.98,,El estado del siniestro se encuentra vacio
3331,6152,2025-08-26,1782.47,,El estado del siniestro se encuentra vacio
3332,12461,2025-12-07,7393.7,,El estado del siniestro se encuentra vacio
3335,13337,2025-12-31,,CERRADO,No cuenta con un monto de siniestro
3339,21320,2025-07-04,8348.53,,El estado del siniestro se encuentra vacio
3342,1654,2025-04-14,7089.23,,El estado del siniestro se encuentra vacio
3343,25738,2025-03-05,4499.64,,El estado del siniestro se encuentra vacio
3344,1995,2025-12-26,8064.25,,El estado del siniestro se encuentra vacio
3345,24900,2026-01-10,,CERRADO,No cuenta con un monto de siniestro
3348,5076,2026-01-28,,RECHAZADO,No cuenta con un monto de siniestro
3353,17831,2025-08-28,6786.95,,El estado del siniestro se encuentra vacio
3355,21609,2025-04-05,1783.05,,El estado del siniestro se encuentra vacio
3366,23219,2025-09-23,2033.49,,El estado del siniestro se encuentra vacio
3369,9661,2025-12-24,4641.9,,El estado del siniestro se encuentra vacio
3370,292,2025-12-10,10444.99,,El estado del siniestro se encuentra vacio
3372,851,2025-08-09,12281.29,,El estado del siniestro se encuentra vacio
3376,17254,2025-06-22,7643.96,,El estado del siniestro se encuentra vacio
3384,1367,2025-03-27,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3385,9615,2025-11-13,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3388,5806,2025-02-23,14537.3,,El estado del siniestro se encuentra vacio
3389,19010,2025-11-28,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3390,8712,2025-10-03,4294.15,,El estado del siniestro se encuentra vacio
3392,3341,2025-04-07,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3396,14943,2025-06-21,,CERRADO,No cuenta con un monto de siniestro
3398,16928,2025-12-22,,CERRADO,No cuenta con un monto de siniestro
3399,6457,2025-07-18,,CERRADO,No cuenta con un monto de siniestro
3405,5479,2025-03-18,,RECHAZADO,No cuenta con un monto de siniestro
3406,24812,2025-12-06,,CERRADO,No cuenta con un monto de siniestro
3409,13067,2026-01-16,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3412,24173,2025-10-17,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3414,23814,2025-11-11,3840.99,,El estado del siniestro se encuentra vacio
3415,16069,2025-08-17,4199.51,,El estado del siniestro se encuentra vacio
3416,13499,2026-01-14,10461.53,,El estado del siniestro se encuentra vacio
3417,3873,2026-01-25,,CERRADO,No cuenta con un monto de siniestro
3418,9048,2025-08-19,2451.88,,El estado del siniestro se encuentra vacio
3419,19444,2025-07-03,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3420,18,2025-11-21,,ABIERTO,No cuenta con un monto de siniestro
3422,266,2025-09-15,14527.08,,El estado del siniestro se encuentra vacio
3423,10050,2026-01-26,,CERRADO,No cuenta con un monto de siniestro
3425,20481,2025-06-24,,CERRADO,No cuenta con un monto de siniestro
3427,946,2025-01-02,,RECHAZADO,No cuenta con un monto de siniestro
3429,23284,2025-09-24,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3437,6351,2026-01-06,8401.05,,El estado del siniestro se encuentra vacio
3439,13817,2025-02-27,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3441,22107,2025-02-08,,ABIERTO,No cuenta con un monto de siniestro
3442,15431,2025-01-06,,CERRADO,No cuenta con un monto de siniestro
3443,8510,2025-10-06,10056.65,,El estado del siniestro se encuentra vacio
3446,11131,2025-10-08,,CERRADO,No cuenta con un monto de siniestro
3451,13884,2025-11-13,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3452,6028,2025-11-15,14266.22,,El estado del siniestro se encuentra vacio
3456,3056,2025-04-03,1495.79,,El estado del siniestro se encuentra vacio
3458,10026,2025-10-26,,CERRADO,No cuenta con un monto de siniestro
3459,13510,2025-03-10,1364.72,,El estado del siniestro se encuentra vacio
3465,13544,2025-03-22,,CERRADO,No cuenta con un monto de siniestro
3466,6692,2025-12-19,,RECHAZADO,No cuenta con un monto de siniestro
3469,24326,2026-02-08,6645.83,,El estado del siniestro se encuentra vacio
3472,5138,2025-09-30,706.03,,El estado del siniestro se encuentra vacio
3475,24644,2025-02-15,441.68,,El estado del siniestro se encuentra vacio
3476,12166,2025-12-24,12984.63,,El estado del siniestro se encuentra vacio
3480,10364,2025-10-14,,CERRADO,No cuenta con un monto de siniestro
3481,3285,2025-11-27,838.68,,El estado del siniestro se encuentra vacio
3482,10984,2025-10-05,4761.32,,El estado del siniestro se encuentra vacio
3483,548,2025-08-31,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3484,25658,2025-06-23,7169.55,,El estado del siniestro se encuentra vacio
3485,16014,2025-01-03,3806.25,,El estado del siniestro se encuentra vacio
3486,13937,2025-11-13,10746.04,,El estado del siniestro se encuentra vacio
3488,23895,2025-10-15,,ABIERTO,No cuenta con un monto de siniestro
3492,20294,2025-12-06,10716.07,,El estado del siniestro se encuentra vacio
3493,5046,2025-07-07,3643.09,,El estado del siniestro se encuentra vacio
3495,9259,2026-01-08,,ABIERTO,No cuenta con un monto de siniestro
3497,14901,2025-05-26,2471.77,,El estado del siniestro se encuentra vacio
3501,18891,2025-12-18,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
3502,8081,2025-06-20,,,"El estado del siniestro se encuentra vacio, No cuenta con un monto de siniestro"
